user_id,day_type,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,burnout_score,burnout_risk
131,0,4.19,8.16,0,1,0,6.29,65.9,49.66,0
131,0,4.85,6.47,1,4,0,6.8,56.1,55.21,0
131,1,7.64,10.56,5,4,1,6.23,57.5,65.91,0
131,0,5.11,6.99,0,1,0,9.52,56.5,67.25,0
131,1,9.1,11.59,3,5,0,4.97,50.6,79.87,1
131,1,8.38,10.52,6,3,1,8.09,40.0,95.93,1
131,0,3.79,6.32,0,1,0,6.46,40.0,97.44,1
132,1,10.62,13.0,1,5,0,6.14,82.1,25.34,0
132,0,3.92,7.05,1,3,1,8.1,89.9,25.04,0
132,0,3.25,5.92,1,3,0,7.19,85.4,26.92,0
132,1,8.57,11.95,2,4,0,6.91,69.7,42.79,0
132,1,8.05,11.92,4,5,0,7.92,65.9,53.61,0
132,0,4.14,6.38,3,3,0,7.14,66.4,56.36,0
132,1,7.57,9.41,1,4,0,7.75,56.1,66.1,0
132,0,4.44,6.32,0,3,0,7.78,55.2,66.77,0
132,0,5.36,7.52,2,1,0,4.59,58.2,72.81,1
132,1,8.5,10.01,3,5,0,6.48,56.1,82.74,1
133,0,4.56,6.36,0,3,0,7.77,86.8,15.74,0
133,1,7.19,11.1,2,5,0,6.92,82.9,19.8,0
133,0,3.0,5.55,0,5,0,6.35,95.3,14.27,0
133,1,9.54,11.4,4,1,1,8.83,87.0,22.67,0
133,1,8.48,10.42,2,2,0,6.8,87.0,26.18,0
133,0,3.15,5.72,1,1,0,6.98,80.5,29.18,0
133,0,3.34,5.41,1,5,1,6.79,78.9,30.31,0
133,0,5.27,8.41,2,1,0,7.93,83.8,30.1,0
133,1,6.89,10.41,2,1,0,7.97,75.5,36.15,0
133,1,10.31,11.93,2,3,0,6.72,78.4,39.33,0
134,1,8.84,11.84,4,2,0,8.22,83.2,19.44,0
134,1,9.45,12.01,1,1,1,7.52,87.0,26.72,0
134,0,5.73,9.48,1,4,0,7.61,76.6,33.43,0
134,1,8.23,11.59,3,1,0,6.29,72.5,43.12,0
134,1,9.67,12.59,4,5,0,6.96,67.4,53.39,0
134,1,8.67,12.38,2,1,0,8.14,48.4,68.09,0
134,1,8.81,12.55,0,4,1,5.75,52.5,74.3,1
134,1,8.61,11.99,5,5,1,8.6,43.7,86.11,1
134,0,3.73,6.81,0,4,1,5.39,44.6,88.04,1
134,1,8.13,12.1,4,3,1,7.61,40.0,98.6,1
135,0,3.88,6.9,1,3,1,5.96,90.8,10.02,0
135,1,7.85,9.42,1,2,1,7.02,94.4,12.16,0
135,1,9.41,11.38,3,1,0,7.98,84.5,20.39,0
135,0,4.35,6.24,0,4,0,7.13,81.1,21.81,0
135,1,7.44,10.73,3,4,1,7.26,85.5,23.82,0
135,1,9.85,12.9,2,1,0,7.14,84.4,28.98,0
135,0,5.44,7.31,1,4,0,6.1,82.3,31.09,0
135,1,7.24,10.32,4,1,0,5.95,73.3,38.79,0
135,0,4.31,7.46,2,3,0,5.73,71.8,40.87,0
135,0,6.31,8.4,0,2,1,9.1,70.4,43.27,0
136,0,4.45,7.24,1,3,0,8.0,93.9,7.38,0
136,0,5.31,7.42,0,2,1,7.81,92.3,11.81,0
136,1,9.24,11.93,2,3,0,7.27,76.3,27.1,0
136,0,4.13,7.82,0,2,1,7.14,77.9,29.82,0
136,1,8.98,12.79,4,4,1,7.46,65.6,46.35,0
136,0,4.28,7.27,1,5,1,7.4,60.3,50.88,0
136,1,7.76,11.56,2,4,0,6.39,71.6,53.85,0
136,1,9.61,11.52,5,2,0,6.9,54.2,72.57,1
136,0,3.0,6.92,2,5,1,6.75,64.4,70.7,1
136,0,4.67,6.37,0,4,0,8.55,57.0,73.12,1
137,0,3.12,6.92,2,1,0,7.33,107.2,2.5,0
137,0,5.51,7.79,3,1,0,7.51,84.7,15.59,0
137,1,8.15,11.75,3,2,0,7.38,87.0,21.89,0
137,0,3.28,5.59,0,5,0,8.06,81.9,22.08,0
137,1,7.87,10.96,3,5,0,6.65,79.7,29.0,0
137,0,5.55,7.67,0,2,0,8.56,77.0,31.54,0
137,1,9.4,11.98,5,1,0,7.93,75.7,41.46,0
137,0,3.51,5.97,1,1,1,9.57,74.1,43.26,0
137,0,7.83,10.1,1,2,0,8.18,80.0,45.69,0
137,1,8.2,11.75,7,5,1,8.59,57.2,64.02,0
138,1,9.47,12.79,6,2,0,7.12,84.3,22.36,0
138,1,8.1,10.46,3,3,0,9.42,84.5,25.8,0
138,1,8.03,11.5,3,1,1,8.07,80.1,33.3,0
138,0,3.0,5.84,1,4,0,7.81,76.6,34.1,0
138,0,3.88,6.38,1,5,1,7.75,77.2,34.59,0
138,0,5.86,9.16,0,2,0,6.75,81.6,35.02,0
138,0,5.73,9.33,1,1,0,5.34,73.6,41.53,0
138,0,5.7,9.45,1,2,0,6.26,67.7,46.63,0
138,1,7.83,10.43,1,1,0,5.13,66.1,51.97,0
138,0,6.36,9.21,0,2,0,7.47,64.1,54.98,0
139,0,5.86,9.21,0,1,1,7.29,85.7,21.77,0
139,1,7.78,10.57,2,4,0,7.44,79.4,31.75,0
139,1,10.02,12.41,5,1,0,6.66,66.8,52.19,0
139,0,3.23,5.37,1,5,0,7.83,69.3,49.35,0
139,1,9.29,11.83,1,1,0,7.67,62.8,62.26,0
139,1,10.56,14.48,7,3,0,6.51,40.0,89.13,1
139,0,3.64,6.77,0,3,1,6.59,40.0,91.88,1
139,0,3.14,6.19,1,1,1,7.24,40.0,95.12,1
139,0,5.57,7.72,1,4,1,7.13,40.0,100.27,1
139,0,3.25,6.94,0,3,0,5.13,40.0,101.72,1
140,0,4.92,8.21,2,2,0,5.6,88.5,19.71,0
140,1,6.87,9.52,5,5,1,5.56,85.0,32.52,0
140,1,6.5,9.36,2,2,1,6.85,71.3,47.08,0
140,0,3.88,5.74,1,5,0,6.64,75.1,45.6,0
140,1,6.05,8.89,1,3,0,6.74,67.3,53.69,0
140,0,5.75,9.04,1,1,1,6.44,55.1,66.77,0
140,0,4.19,6.36,2,2,0,5.49,53.5,71.42,1
140,1,10.78,13.93,4,5,0,6.89,42.7,89.68,1
140,0,4.47,8.45,1,3,0,8.81,42.4,91.23,1
140,1,9.65,12.52,2,5,0,6.64,40.0,102.76,1
141,0,3.4,5.98,0,5,1,4.5,96.6,10.19,0
141,1,7.33,9.75,3,1,0,7.88,86.7,20.68,0
141,0,3.99,7.97,0,1,0,7.36,83.0,23.75,0
141,0,7.1,8.68,0,4,0,5.94,82.3,28.03,0
141,0,6.23,8.23,1,5,0,7.9,75.9,32.78,0
141,1,8.29,9.97,1,4,1,7.38,76.1,39.57,0
141,0,3.0,4.63,3,1,1,6.23,69.3,45.88,0
141,1,9.27,13.26,3,1,0,5.95,55.5,62.09,0
141,1,9.06,11.56,2,5,0,7.29,57.4,68.13,0
141,0,3.03,5.59,1,4,1,6.69,57.1,69.49,0
142,0,6.36,10.15,2,1,1,5.72,87.0,18.87,0
142,0,4.89,6.99,0,3,1,7.67,89.4,19.47,0
142,1,7.94,11.74,1,2,1,5.76,80.0,28.77,0
142,1,10.96,14.92,5,4,1,7.57,69.2,41.22,0
142,1,9.39,10.94,7,2,0,6.83,69.7,47.92,0
142,1,8.99,12.37,4,2,1,8.73,63.7,56.55,0
142,1,9.39,12.39,0,3,0,7.59,55.6,63.93,0
142,1,7.54,9.96,4,1,1,6.64,51.5,71.49,1
142,0,5.52,9.33,0,1,1,7.06,53.4,73.9,1
142,0,5.53,7.64,0,2,1,7.09,50.6,77.47,1
143,1,7.04,10.66,1,1,1,5.79,85.0,19.66,0
143,1,10.14,13.44,1,1,1,6.53,73.1,36.45,0
143,1,8.22,10.64,4,4,0,6.84,65.4,47.51,0
143,1,7.87,10.35,3,4,0,5.87,70.3,53.07,0
143,0,4.95,8.53,0,2,0,7.31,59.3,59.79,0
143,1,9.09,12.98,4,1,0,6.33,50.8,74.45,1
143,0,4.23,6.01,0,4,0,6.81,46.9,76.12,1
143,1,6.15,8.98,2,3,0,7.94,54.8,76.94,1
143,0,3.64,5.3,1,2,0,6.44,52.4,78.92,1
143,1,7.47,10.75,5,3,0,7.68,40.0,91.8,1
144,1,9.91,11.92,4,5,0,7.41,87.4,16.18,0
144,1,10.47,12.08,2,3,1,6.4,81.2,27.92,0
144,1,9.13,11.5,2,1,0,7.32,72.7,38.36,0
144,1,9.36,13.22,3,3,1,7.54,70.4,48.09,0
144,0,3.25,5.04,1,1,0,7.01,72.8,47.67,0
144,1,9.16,11.25,3,3,0,6.07,67.0,57.39,0
144,1,8.12,10.52,4,3,0,5.94,55.1,69.23,0
144,1,9.93,11.7,2,5,1,7.6,50.5,78.55,1
144,0,6.29,9.27,1,3,0,6.52,50.3,82.2,1
144,0,5.79,7.83,3,3,0,6.63,48.2,86.77,1
145,0,5.28,7.65,1,5,0,7.98,95.3,10.29,0
145,0,3.89,7.04,1,1,1,6.41,91.0,15.73,0
145,0,3.0,4.98,2,4,0,4.5,80.5,21.14,0
145,0,3.93,7.81,1,1,0,6.56,98.3,16.45,0
145,1,7.82,9.65,1,1,0,8.62,72.4,31.76,0
145,0,6.59,10.17,2,3,1,5.49,70.2,39.97,0
145,0,4.58,6.88,1,4,0,7.53,72.2,40.01,0
145,1,10.88,12.82,4,3,0,9.73,70.7,49.42,0
145,1,8.94,11.46,5,1,0,7.76,62.4,62.01,0
145,1,8.5,11.88,5,2,0,8.33,53.2,74.09,1
146,0,5.58,7.33,1,5,1,7.93,92.3,16.19,0
146,1,8.41,10.65,2,1,1,7.04,74.5,33.11,0
146,1,8.12,11.28,4,5,0,6.2,69.7,43.21,0
146,0,5.13,8.19,1,3,0,5.27,74.1,45.29,0
146,1,9.66,11.53,3,4,1,8.23,63.3,59.41,0
146,0,3.79,6.24,1,4,0,6.73,60.9,60.93,0
146,0,4.95,7.58,0,2,0,9.12,71.5,57.43,0
146,0,5.7,9.06,2,1,0,8.31,59.2,66.62,0
146,0,3.24,6.69,0,5,0,6.21,63.1,64.57,0
146,0,3.56,7.36,2,2,0,8.47,57.4,68.05,0
147,1,10.11,11.93,3,3,0,7.9,81.0,19.03,0
147,0,3.0,5.09,3,4,1,7.82,87.1,17.32,0
147,0,3.0,6.43,1,4,1,5.54,92.6,16.21,0
147,1,8.2,12.14,4,5,0,9.96,95.5,17.79,0
147,0,3.52,6.88,0,2,0,7.54,83.5,22.67,0
147,1,7.79,10.84,4,4,1,6.86,85.7,25.95,0
147,0,5.32,7.26,1,3,0,6.21,83.8,28.06,0
147,0,3.88,7.11,1,5,1,7.31,85.5,28.2,0
147,1,6.47,9.31,1,4,1,6.63,71.8,36.28,0
147,0,3.35,6.03,1,4,0,5.54,69.6,37.52,0
148,1,8.82,11.87,3,4,0,6.38,91.2,15.76,0
148,0,5.64,8.85,0,2,0,6.61,87.8,18.25,0
148,1,7.6,10.51,4,1,0,6.02,90.1,20.38,0
148,0,5.44,8.92,1,4,1,7.83,72.9,28.62,0
148,1,9.46,11.46,5,5,1,6.03,71.0,33.26,0
148,1,8.25,10.01,3,1,0,6.1,76.3,34.08,0
148,1,8.18,10.28,1,2,1,7.17,77.5,36.3,0
148,0,4.48,6.72,1,4,0,6.33,83.4,34.47,0
148,1,6.58,10.13,3,4,1,7.47,77.8,39.02,0
148,0,5.07,7.95,3,2,0,8.93,72.1,42.31,0
149,0,3.0,5.42,0,1,0,6.91,93.9,12.46,0
149,0,3.0,5.24,2,2,0,6.76,89.0,15.63,0
149,0,5.21,7.16,1,4,1,6.05,91.8,20.08,0
149,0,7.12,10.14,1,3,0,8.57,87.6,27.37,0
149,1,9.63,12.88,2,1,0,6.22,74.3,46.6,0
149,0,3.05,4.92,0,2,0,7.05,77.4,44.49,0
149,0,7.44,10.97,2,1,0,6.42,60.0,61.67,0
149,0,5.94,7.6,0,5,0,7.3,61.0,63.23,0
149,1,7.61,11.52,3,2,0,5.83,40.1,83.04,1
149,1,8.87,12.35,2,2,0,6.28,40.0,95.23,1
150,1,8.22,11.76,5,3,1,7.05,85.8,25.39,0
150,0,4.93,6.52,1,1,0,6.19,81.4,31.1,0
150,0,3.0,6.57,2,5,0,6.32,93.6,26.77,0
150,0,4.84,8.1,1,1,0,7.41,76.3,37.42,0
150,1,8.67,12.24,1,2,0,6.43,66.5,51.48,0
150,1,6.95,9.42,5,3,0,7.54,55.5,64.5,0
150,0,5.06,8.7,3,2,1,6.25,50.9,74.62,1
150,0,4.28,7.12,1,3,0,8.77,50.4,75.35,1
150,1,7.64,10.0,3,5,0,7.87,44.2,84.59,1
150,1,8.17,10.69,4,5,0,4.57,40.0,97.31,1
151,0,3.57,5.54,1,1,0,9.05,97.0,6.89,0
151,1,7.97,10.79,7,5,0,9.47,92.1,15.84,0
151,1,8.58,10.64,3,1,1,8.08,87.3,26.74,0
151,1,9.74,12.57,3,5,0,7.6,72.5,40.5,0
151,0,3.29,6.79,0,4,0,5.01,71.8,41.49,0
151,0,5.52,7.89,1,2,0,7.93,72.1,43.91,0
151,1,8.31,10.25,2,5,0,8.58,66.3,50.88,0
151,0,3.34,5.81,0,3,0,6.89,73.5,47.68,0
151,1,8.11,11.78,2,3,1,8.05,55.9,62.42,0
151,0,3.26,7.24,2,2,0,5.65,55.1,65.18,0
152,1,7.9,9.68,1,2,1,7.91,90.6,15.48,0
152,0,3.15,6.93,2,5,0,7.02,90.9,15.49,0
152,1,9.28,10.86,1,4,0,8.9,79.2,22.94,0
152,0,5.18,7.8,3,4,0,6.72,88.7,20.86,0
152,1,8.63,11.51,3,3,0,6.57,88.1,25.2,0
152,0,3.73,5.75,1,2,0,8.94,77.6,29.26,0
152,1,8.32,10.13,3,3,1,7.15,83.7,31.15,0
152,0,3.18,5.93,1,3,1,8.62,78.5,33.63,0
152,1,4.74,7.86,2,3,1,7.28,67.4,40.14,0
152,0,4.95,7.31,0,1,0,7.67,81.9,35.29,0
153,1,9.51,12.28,2,3,1,6.42,79.8,24.22,0
153,1,10.42,13.64,6,4,0,7.67,86.0,27.97,0
153,0,4.8,7.33,1,1,1,4.91,82.0,32.72,0
153,1,7.88,11.58,3,2,0,5.96,70.4,42.02,0
153,1,8.36,10.58,2,5,1,4.65,71.1,46.7,0
153,0,4.75,7.56,1,4,0,6.66,69.6,48.29,0
153,0,5.01,8.54,1,4,1,6.74,64.0,52.76,0
153,0,3.81,6.35,5,1,1,5.37,60.2,57.92,0
153,0,4.27,7.55,1,1,0,7.11,64.2,57.65,0
153,0,3.4,7.14,1,5,1,6.36,61.2,59.97,0
154,1,8.77,12.08,5,3,1,6.65,75.8,24.89,0
154,1,8.27,9.8,0,5,0,6.43,88.3,22.44,0
154,0,5.11,9.06,1,1,0,7.66,81.6,26.93,0
154,1,9.73,13.32,0,4,0,7.46,84.4,29.59,0
154,0,4.32,7.06,1,5,1,7.34,79.2,32.79,0
154,1,8.71,11.24,3,5,0,6.39,80.1,36.46,0
154,0,5.95,8.53,0,3,1,6.78,71.9,42.19,0
154,0,3.32,6.35,2,4,1,5.93,79.7,40.59,0
154,0,4.2,6.27,1,5,0,7.08,72.4,43.63,0
154,0,3.61,5.21,2,2,0,7.54,64.1,47.4,0
155,0,3.55,7.03,1,3,0,8.01,84.5,15.79,0
155,1,9.62,13.11,2,4,0,7.94,90.2,22.03,0
155,1,9.29,12.73,1,1,0,5.69,70.3,40.19,0
155,0,5.26,7.11,0,3,0,7.68,75.1,39.65,0
155,0,3.86,7.42,0,4,1,5.29,61.4,48.26,0
155,1,9.09,11.76,10,3,1,6.6,63.3,63.32,0
155,1,9.2,10.9,6,3,0,8.78,55.1,76.33,1
155,0,5.06,8.84,1,2,0,7.34,49.1,81.99,1
155,0,4.37,8.13,1,5,0,6.49,40.0,87.23,1
155,0,3.0,5.19,2,1,0,7.08,46.5,85.75,1
156,1,8.49,11.71,6,5,1,5.56,87.2,23.44,0
156,0,4.63,6.73,0,4,0,7.1,84.0,25.18,0
156,0,3.7,5.53,2,5,0,6.91,88.3,23.63,0
156,1,9.7,13.42,1,4,1,6.82,81.7,34.13,0
156,0,5.18,9.05,1,5,1,7.83,72.1,40.67,0
156,1,10.01,12.99,4,1,0,7.75,65.9,51.77,0
156,1,8.54,10.22,2,1,0,6.15,57.8,61.56,0
156,1,10.52,14.47,1,2,0,7.51,57.6,69.4,0
156,0,5.32,7.12,2,1,0,7.06,55.5,73.23,1
156,1,8.85,10.82,3,4,0,5.77,47.4,83.11,1
157,0,4.94,8.09,1,5,1,6.61,85.8,15.33,0
157,1,8.64,12.39,3,1,1,7.71,86.9,18.9,0
157,1,9.15,12.48,4,3,0,7.27,82.6,24.21,0
157,1,8.47,11.52,5,1,0,8.3,81.1,28.35,0
157,1,8.23,9.82,3,4,0,7.23,82.7,30.21,0
157,0,3.0,4.79,1,4,0,7.91,84.7,28.81,0
157,1,6.14,10.0,3,3,1,7.91,82.3,32.3,0
157,1,7.1,10.19,3,1,0,7.84,83.3,34.42,0
157,0,4.2,6.24,2,5,1,7.64,73.2,39.25,0
157,1,7.5,10.1,2,5,0,6.84,76.7,39.89,0
158,0,3.24,6.13,0,2,1,7.03,91.7,11.06,0
158,0,4.2,7.55,2,5,0,7.76,97.7,9.76,0
158,1,8.73,11.83,4,2,1,6.62,80.4,29.7,0
158,1,9.56,13.2,5,5,0,7.19,79.0,41.68,0
158,1,8.73,12.45,3,2,0,8.25,66.5,56.22,0
158,0,3.0,4.87,0,4,1,6.63,74.4,53.51,0
158,1,8.44,10.41,0,3,0,7.26,48.6,70.17,1
158,1,9.28,12.54,3,1,0,6.36,53.9,80.0,1
158,1,6.17,8.74,2,4,0,8.02,54.1,83.74,1
158,1,8.85,11.37,6,4,1,6.78,40.0,102.65,1
159,0,3.06,5.86,0,1,0,6.78,93.3,9.97,0
159,0,5.62,7.58,4,3,0,8.2,97.0,13.57,0
159,1,9.88,11.87,1,3,1,7.73,71.4,35.85,0
159,1,9.27,11.52,6,2,0,7.69,69.8,50.13,0
159,0,4.13,8.03,0,5,0,7.49,76.3,47.55,0
159,0,4.35,7.84,1,1,1,9.04,68.9,54.51,0
159,1,9.24,12.62,5,2,0,6.95,46.8,77.34,1
159,0,5.41,7.99,0,1,0,8.44,50.2,78.73,1
159,1,9.94,11.93,4,4,0,7.08,40.0,95.2,1
159,0,5.23,7.82,0,3,0,6.58,40.0,98.09,1
160,1,6.63,9.39,4,1,1,5.72,80.8,19.56,0
160,1,7.13,11.05,3,3,0,6.74,92.8,17.98,0
160,1,7.69,11.24,7,5,0,9.21,85.6,24.33,0
160,1,7.52,10.18,0,3,1,6.12,73.0,32.62,0
160,0,3.02,6.75,1,4,1,6.22,79.1,31.13,0
160,0,5.76,8.41,1,5,0,7.84,71.7,34.98,0
160,1,10.6,12.9,1,2,0,6.1,89.8,32.4,0
160,0,5.9,9.59,0,1,1,7.02,90.2,34.9,0
160,1,10.31,13.09,5,4,1,7.01,65.3,50.73,0
160,1,8.47,12.3,7,5,0,7.46,62.2,56.46,0
161,1,7.75,9.79,1,4,1,7.41,92.4,11.28,0
161,0,3.0,4.72,1,3,0,6.58,84.5,14.26,0
161,1,8.55,12.06,4,2,0,7.62,86.0,19.48,0
161,1,9.83,13.61,3,4,0,7.38,83.1,26.72,0
161,0,7.21,9.21,1,5,0,7.64,82.0,29.52,0
161,0,5.09,8.51,1,3,0,6.42,80.9,31.96,0
161,0,4.21,7.87,2,3,1,7.87,72.6,37.55,0
161,1,8.53,11.79,3,4,0,7.87,72.8,42.22,0
161,1,9.31,13.28,1,5,1,6.82,69.0,49.68,0
161,0,6.14,9.28,2,4,0,8.12,62.8,54.42,0
162,0,4.15,7.99,0,1,0,7.91,88.6,11.49,0
162,0,5.85,8.8,3,3,1,5.97,90.5,19.75,0
162,0,4.39,7.34,2,4,1,8.14,89.1,23.95,0
162,0,3.93,6.0,1,4,1,5.5,77.3,32.43,0
162,0,4.57,8.38,1,5,0,7.5,89.5,28.99,0
162,1,8.52,11.82,6,1,1,8.34,66.9,53.04,0
162,0,6.21,9.7,1,5,0,6.46,69.7,56.62,0
162,1,10.18,12.84,3,3,0,6.04,50.4,77.91,1
162,0,4.16,7.9,0,3,1,7.97,48.6,81.45,1
162,0,3.93,6.89,2,1,0,5.85,40.2,89.0,1
163,0,5.82,7.9,3,2,0,4.89,86.6,21.77,0
163,0,5.91,8.23,1,5,0,8.58,89.8,22.56,0
163,0,5.84,8.73,2,3,0,6.12,80.4,32.59,0
163,1,8.07,11.5,3,4,0,8.25,62.0,48.7,0
163,1,9.04,11.05,4,3,0,6.44,53.1,64.79,0
163,0,4.51,6.41,0,1,0,7.0,56.0,65.79,0
163,1,8.43,11.08,1,5,0,8.21,52.9,73.76,1
163,0,4.19,5.74,0,3,0,8.02,54.5,72.62,1
163,0,3.6,5.33,0,2,0,5.23,48.7,76.44,1
163,1,7.94,10.9,6,5,0,7.42,40.0,90.87,1
164,0,4.9,6.63,4,4,0,6.28,83.6,18.46,0
164,0,6.0,9.65,2,1,0,5.74,83.7,24.62,0
164,0,5.59,7.1,1,5,0,8.62,91.8,22.17,0
164,0,3.54,5.5,1,4,0,4.5,88.0,25.04,0
164,0,6.61,9.12,0,5,0,7.04,76.4,32.5,0
164,0,5.68,8.1,0,3,1,6.11,78.3,36.38,0
164,1,8.91,10.58,1,5,0,7.23,67.3,46.57,0
164,1,8.53,11.76,2,4,1,5.4,60.2,59.22,0
164,0,3.44,7.21,2,1,0,6.79,55.9,63.36,0
164,0,5.02,8.46,0,4,0,8.29,59.6,62.73,0
165,1,10.69,13.7,3,1,0,6.77,93.3,18.76,0
165,0,5.63,7.4,1,3,1,5.69,86.1,24.22,0
165,1,9.92,12.86,4,5,0,7.09,78.1,32.19,0
165,1,7.08,9.7,0,5,1,7.03,84.9,31.98,0
165,0,3.99,6.23,2,4,1,8.53,81.3,34.33,0
165,0,3.88,7.09,0,5,1,8.97,72.1,38.09,0
165,1,7.46,9.19,5,1,1,7.68,75.6,41.47,0
165,1,10.42,13.94,4,4,0,7.59,66.6,50.29,0
165,1,8.34,12.11,2,5,0,6.93,63.1,55.04,0
165,0,3.59,5.66,3,5,0,6.34,71.8,52.16,0
166,1,8.21,10.62,0,1,0,7.52,87.2,18.58,0
166,1,9.62,12.55,1,3,1,5.18,83.3,25.7,0
166,1,9.09,11.03,3,5,1,7.12,84.5,29.84,0
166,1,10.87,13.6,3,5,0,6.68,75.9,38.49,0
166,1,9.75,12.74,3,5,0,6.1,70.7,45.3,0
166,0,5.05,7.65,0,3,0,6.06,70.8,46.45,0
166,1,8.63,11.75,3,3,0,6.36,62.5,54.18,0
166,0,5.15,8.92,0,4,0,5.12,64.8,54.82,0
166,0,3.54,7.41,1,5,1,6.75,64.6,55.93,0
166,0,5.96,8.73,2,2,1,7.63,64.5,58.93,0
167,1,6.51,9.01,5,4,0,9.07,102.0,7.04,0
167,0,5.86,8.02,2,5,0,5.6,95.7,11.88,0
167,1,8.06,11.3,5,5,0,4.5,89.6,20.01,0
167,0,4.3,6.18,3,4,0,7.27,80.9,24.57,0
167,1,8.47,11.25,6,3,0,8.34,80.0,30.29,0
167,0,4.04,6.62,1,4,0,5.21,80.8,31.07,0
167,1,9.82,11.87,1,1,0,7.05,68.2,41.36,0
167,1,7.06,10.96,1,2,1,8.07,78.2,41.43,0
167,0,3.5,5.27,2,4,0,7.69,70.8,44.33,0
167,1,9.91,13.56,5,1,0,7.44,77.3,48.81,0
168,0,4.03,7.1,0,5,0,5.37,91.1,11.57,0
168,1,10.85,13.61,3,5,1,6.62,78.6,23.35,0
168,0,6.24,8.46,1,5,1,4.5,82.7,25.19,0
168,0,6.37,9.8,1,4,1,5.03,81.1,29.69,0
168,0,6.65,9.39,1,4,1,7.19,73.5,35.89,0
168,0,7.16,10.55,0,5,0,6.05,68.5,40.44,0
168,1,10.16,12.64,1,1,0,5.36,72.1,44.96,0
168,1,8.49,10.41,3,5,0,5.34,67.8,51.12,0
168,0,4.77,7.52,1,5,0,7.58,71.7,50.07,0
168,1,9.25,12.41,2,1,0,7.62,69.9,55.86,0
169,1,8.08,10.85,3,2,0,7.77,84.9,19.53,0
169,0,5.85,7.95,0,2,1,8.21,89.6,22.51,0
169,0,4.41,7.86,0,1,1,7.44,74.3,33.06,0
169,1,7.85,9.8,2,5,1,7.0,75.3,41.46,0
169,0,3.0,6.08,0,1,1,6.71,71.8,45.51,0
169,0,5.4,7.06,1,1,0,5.24,66.9,52.92,0
169,1,7.45,11.21,3,2,1,8.73,56.6,67.2,0
169,0,5.3,7.56,1,1,0,6.74,52.7,73.2,1
169,1,7.02,9.79,1,5,1,6.93,49.1,81.9,1
169,1,8.98,10.7,3,3,0,7.17,41.6,94.99,1
170,1,9.58,12.76,4,3,0,6.41,92.5,18.68,0
170,1,6.54,8.67,3,3,0,7.9,85.7,24.71,0
170,1,6.9,9.06,4,2,0,6.12,81.0,31.74,0
170,0,6.22,8.43,1,3,0,9.31,72.7,36.6,0
170,0,5.22,9.0,2,1,1,7.27,70.8,41.58,0
170,1,9.3,12.02,3,4,0,7.26,72.5,46.76,0
170,0,3.79,5.93,0,4,1,6.78,66.6,50.11,0
170,0,5.0,7.3,2,4,0,9.85,64.5,51.38,0
170,1,6.94,8.49,1,1,0,6.55,59.1,57.35,0
170,1,9.23,10.97,4,2,0,7.42,61.0,63.04,0
171,0,5.56,9.16,0,2,1,7.53,86.9,16.31,0
171,1,7.56,9.88,2,1,0,6.11,93.4,22.75,0
171,0,4.0,5.91,4,3,1,7.59,83.0,31.75,0
171,0,3.0,5.38,2,1,0,7.33,80.5,33.95,0
171,1,8.29,11.97,1,2,1,6.71,66.7,50.63,0
171,1,8.79,11.82,1,4,0,7.7,63.6,59.63,0
171,1,9.6,12.64,3,1,0,8.25,47.1,77.88,1
171,1,9.19,11.85,2,5,0,7.67,43.4,87.83,1
171,0,5.73,8.43,0,5,1,7.5,43.3,91.76,1
171,0,4.81,7.9,0,3,1,8.38,40.0,96.1,1
172,0,5.31,8.59,0,5,0,8.33,88.8,10.93,0
172,1,9.44,11.45,6,1,1,9.32,94.8,13.34,0
172,1,8.54,11.31,6,3,0,7.01,81.9,22.53,0
172,0,4.59,6.14,2,3,0,5.27,91.9,19.8,0
172,0,5.1,7.42,0,4,0,7.24,79.6,25.21,0
172,0,5.22,7.29,1,4,0,7.4,91.2,21.27,0
172,1,11.38,14.22,2,1,1,8.56,81.0,30.42,0
172,1,8.66,11.53,0,5,0,6.09,77.8,34.2,0
172,0,3.87,7.75,1,1,0,6.16,76.4,35.9,0
172,1,10.61,12.67,4,2,1,5.91,72.5,43.06,0
173,0,4.68,7.25,1,3,1,7.38,95.3,10.45,0
173,1,6.44,8.98,6,1,0,6.11,91.0,16.7,0
173,0,3.62,5.55,1,5,1,6.57,98.0,14.68,0
173,0,4.43,6.75,2,3,1,8.34,83.8,21.89,0
173,0,5.77,9.31,1,1,0,5.37,86.2,23.86,0
173,0,4.17,5.91,3,1,0,5.19,78.9,28.95,0
173,1,8.69,12.56,3,2,0,9.8,84.9,30.46,0
173,1,10.0,12.31,3,1,0,7.95,77.1,38.82,0
173,1,8.34,10.79,3,2,0,4.55,66.6,48.08,0
173,0,4.31,6.4,1,1,1,7.22,69.0,49.05,0
174,0,3.3,6.42,2,2,1,6.98,93.3,10.63,0
174,1,9.13,11.76,3,5,1,5.84,87.9,20.25,0
174,1,8.31,12.04,2,4,0,8.13,84.6,26.2,0
174,0,6.32,10.11,0,3,0,6.48,78.4,31.73,0
174,0,3.0,4.78,1,1,0,5.86,73.3,34.52,0
174,0,3.82,5.64,1,5,0,5.72,81.7,31.51,0
174,0,4.63,7.09,0,3,1,7.08,72.8,37.1,0
174,0,5.17,8.78,0,3,0,5.6,76.3,38.0,0
